text,category
Urgent: walng benefits na binibigay d2 s Bagumbayan.,employment
Parang wala namang action. grabe ang traffic ngayon pa rin sa Pacol.,traffic
Urgent: unpaid overtime pay d2 s Plaza Rizal.,employment
Urgent: drag racing ng motor s gabi d2 s Bagumbayan.,public_safety
Good day. We are requesting assistance because tanod sleeping on duty at Del Rosario.,public_safety
To the City Government: suspicious drug related activity here in Lerma. Please investigate.,public_safety
Report ko lng suspicious person taking photos d2 s San Francisco.,public_safety
Fyi suspicious drug related activity s Naga City People's Mall.,public_safety
Huy pansinin niyo naman to. snatching incident sa kanto sa Bicol Central Station. Nakaka-stress!,public_safety
"Concerned lang po kami sa mga bata, requesting police visibility dito sa Cararayan.",public_safety
"Grabe naman, daming lamok, need fumigation dito sa Centro! Ano na??",health
Anyone from city hall? snatching incident sa kanto here in Balatas. So hassle.,public_safety
Update po s unsnitary street food vendors s Abella? Wala pa action.,sanitation
Urgent: kailan ng next job fair d2 s Jesse Robredo Coliseum.,employment
Concern lng re: sparking wires s poste s Cararayan.,utilities
"Grabe naman, social pension payout schedule dito sa Sabang! Ano na??",social_services
Pwede ba mag-reklamo? requesting police visibility kasi sa Dinaga. Thanks.,public_safety
Fyi sumabog ng transformer s Lerma.,utilities
Huy pansinin niyo naman to. barangay hall renovation request sa Igualdad. Nakaka-stress!,infrastructure
Good day. We are requesting assistance because illegal dumping site sa vacant lot at San Felipe.,waste_management
Anyone from city hall? basurahan sa plaza puno na here in Carolina. So hassle.,waste_management
Report ko lng recycling inquiry d2 s Ecology Park.,waste_management
Parang wala namang action. clogged drainage causing smell pa rin sa Centro.,sanitation
"Sir/Ma'am, pa-check naman po ng Del Rosario, di hinahakot ang nabubulok po kasi.",waste_management
"Concerned lang po kami sa mga bata, unsanitary street food vendors dito sa Santa Cruz.",sanitation
Fyi tuberculosis medication out of stock s Bagumbayan.,health
Huy pansinin niyo naman to. sparking wires sa poste sa Ecology Park. Nakaka-stress!,utilities
"Ask ko lang po kung may action na, shocking electricity bill amount kasi dito sa Plaza Quince.",utilities
Good day. We are requesting assistance because low water pressure tuwing umaga at Ecology Park.,utilities
Report ko lng amoy imbornal ng paligid d2 s Diversion Road.,sanitation
reporting a concern regarding walang doctor sa health center at concepcion pequeña.,health
please be informed that traffic enforcer nangongotong in the vicinity of san francisco.,traffic
Kailan po kaya maayos ang Plaza Rizal? sira ang traffic light po kasi.,traffic
Huy pansinin niyo naman to. cctv camera not working sa Diversion Road. Nakaka-stress!,infrastructure
Urgent: drainage cover is missing d2 s Santa Cruz.,infrastructure
Anyone from city hall? calamity loan inquiry here in Igualdad. So hassle.,social_services
Concern lng re: maraming bata ng nilalagnat s UNC gate.,health
"Grabe naman, malnourished children feeding program dito sa Dinaga! Ano na??",health
FYI PUBLIC TOILET WALNG TUBIG AT MADUMI S TABUCO.,sanitation
Huy pansinin niyo naman to. double parking sa main road sa Igualdad. Nakaka-stress!,traffic
"ask ko lang po kung may action na, walang doctor sa health center kasi dito sa concepcion pequeña.",health
Anyone from city hall? composting facility foul odor here in Dinaga. So hassle.,waste_management
Fyi public toilet walng tubig at madumi s Naga City People's Mall.,sanitation
Kailan po kaya maayos ang Tinago? diarrhea outbreak due to dirty water po kasi.,health
Formal complaint: basketball court needs renovation located in Tabuco.,infrastructure
Formal complaint: bitak-bitak na ang pader located in Del Rosario.,infrastructure
Good day. We are requesting assistance because kalat ang basura sa park at Plaza Quince.,waste_management
"Grabe naman, need namin ng schedule for anti-rabies dito sa Abella! Ano na??",health
Gud pm. basketball court needs renovation s Sabng. Tnx.,infrastructure
"Jusko, composting facility foul odor nanaman sa Lerma. Ilang araw na to.",waste_management
good day. we are requesting assistance because walang garbage collector personnel at lcc mall.,waste_management
Please be informed that akyat bahay incident report in the vicinity of Panganiban Drive.,public_safety
GUD PM. PENALTY FOR LITTERING INQUIRY S IGUALDAD. TNX.,waste_management
Anyone from city hall? loading/unloading violation here in Diversion Road. So hassle.,traffic
"Shoutout sa LGU, marumi ang tubig na lumalabas sa gripo sa Triangulo. Please actionan agad.",sanitation
Anyone from city hall? nakatagilid na ang poste here in Pacol. So hassle.,infrastructure
"Kami po ay taga Santa Cruz, report ko lang na wala pa kaming natatanggap na ayuda.",social_services
To the City Government: paano kumuha ng pwd id here in Ateneo Avenue. Please investigate.,social_services
Please be informed that walang segregation policy in the vicinity of Ateneo Avenue.,waste_management
Good day. We are requesting assistance because clogged drainage causing smell at SM Naga area.,sanitation
Reporting a concern regarding ubos na ang gamot sa center at Bicol Central Station.,health
Good day. We are requesting assistance because barangay hall renovation request at Tinago.,infrastructure
Parang wala namang action. hiring ba ng security guard pa rin sa Dinaga.,employment
Pwede ba mag-reklamo? burial assistance request kasi sa Tinago. Thanks.,social_services
Please be informed that feeding program request for kids in the vicinity of Concepcion Grande.,social_services
To the City Government: public toilet walang tubig at madumi here in Ecology Park. Please investigate.,sanitation
"Jusko, unannounced water interruption nanaman sa Ecology Park. Ilang araw na to.",utilities
Formal complaint: composting facility foul odor located in Panicuason.,waste_management
Update po s nagkalat na used face masks s Jesse Robredo Coliseum? Wala pa action.,sanitation
Kailan po kaya maayos ang UNC gate? unsanitary street food vendors po kasi.,sanitation
Urgent: congested intersection always d2 s Dinaga.,traffic
Huy pansinin niyo naman to. basura nakatambak sa harap ng school sa Carolina. Nakaka-stress!,sanitation
"Kami po ay taga Balatas, report ko lang na nakatagilid na ang poste.",infrastructure
Kailan po kaya maayos ang Panicuason? unsanitary street food vendors po kasi.,sanitation
Kailan po kaya maayos ang San Isidro? drainage cover is missing po kasi.,infrastructure
Please be informed that may patay na daga sa daan in the vicinity of San Francisco.,sanitation
Help. burial assistance request s Igualdad. Pls fix.,social_services
"Sir/Ma'am, pa-check naman po ng Peñafrancia, sobrang hina ng signal po kasi.",utilities
Kailan po kaya maayos ang Peñafrancia? puno na ang septic tank po kasi.,sanitation
Kailan po kaya maayos ang Centro? pest control request for barangay hall po kasi.,sanitation
good day. we are requesting assistance because discrimination sa hiring process at diversion road.,employment
Concern lng re: dumi ng aso s sidewalk s Bicol Central Station.,sanitation
"Grabe naman, falling debris from construction dito sa LCC Mall! Ano na??",infrastructure
Reporting a concern regarding ipis infestation sa public market at Cararayan.,sanitation
Huy pansinin niyo naman to. illegal jumper connection report sa Sabang. Nakaka-stress!,utilities
Urgent: financial aid for poor students d2 s Carolina.,social_services
Huy pansinin niyo naman to. burial assistance request sa San Francisco. Nakaka-stress!,social_services
Magtatanong lang po regarding naghahanap ng trabaho sa Del Rosario?,employment
"Sir/Ma'am, pa-check naman po ng SM Naga area, sira ang traffic light po kasi.",traffic
"Concerned lang po kami sa mga bata, pest control request for barangay hall dito sa Bagumbayan.",sanitation
Update po s snatching incident s kanto s Balatas? Wala pa action.,public_safety
Update po s tesda training schedule inquiry s Sabng? Wala pa action.,employment
"Ask ko lang po kung may action na, barangay hall renovation request kasi dito sa UNC gate.",infrastructure
Concern lng re: akyat bahay incident report s Naga City People's Mall.,public_safety
Parang wala namang action. vawc desk assistance needed pa rin sa Liboton.,social_services
"Grabe naman, clogged drainage causing smell dito sa Carolina! Ano na??",sanitation
Good day. We are requesting assistance because flu outbreak sa area namin at Panicuason.,health
Reporting a concern regarding may putol na kable sa daan at Concepcion Pequeña.,utilities
"Shoutout sa LGU, solo parent benefits inquiry sa Bagumbayan. Please actionan agad.",social_services
Parang wala namang action. illegal dismissal complaint pa rin sa Concepcion Pequeña.,employment
Huy pansinin niyo naman to. bitak-bitak na ang pader sa Ateneo Avenue. Nakaka-stress!,infrastructure
"Grabe naman, traffic rerouting confusion dito sa Centro! Ano na??",traffic
Good day. We are requesting assistance because illegal dumping site sa vacant lot at Metropolitan Cathedral.,waste_management
Parang wala namang action. kailan ang schedule ng hakot pa rin sa Balatas.,waste_management
Good day. We are requesting assistance because senior citizen pension delay at Peñafrancia.,social_services
Kailan po kaya maayos ang Ateneo Avenue? walang tubig simula kanina po kasi.,utilities
Concern lng re: akyat bahay incident report s Cararayan.,public_safety
Reporting a concern regarding walang garbage collector personnel at Triangulo.,waste_management
Urgent: traffic rerouting confusion d2 s Del Rosrio.,traffic
Reporting a concern regarding drag racing ng motor sa gabi at Pacol.,public_safety
Magtatanong lang po regarding maraming bata ang nilalagnat sa Centro?,health
Report ko lng hindi dumaan ng garbage truck d2 s Plaza Rizal.,waste_management
"Shoutout sa LGU, employer not paying SSS contribution sa Igualdad. Please actionan agad.",employment
"to the city government: busted ang street lights, madilim here in dinaga. please investigate.",infrastructure
Huy pansinin niyo naman to. snatching incident sa kanto sa Bagumbayan. Nakaka-stress!,public_safety
Gud pm. di hinahakot ng nabubulok s San Felipe. Tnx.,waste_management
"Kami po ay taga Naga City People's Mall, report ko lang na inom sa kalsada hanggang madaling araw.",public_safety
Good day. We are requesting assistance because schedule ng tuli operation at Magsaysay Avenue.,health
To the City Government: medical certificate request for indigent here in Dayangdang. Please investigate.,health
"Ask ko lang po kung may action na, requesting police visibility kasi dito sa Mabolo.",public_safety
ANYONE FROM CITY HALL? CALAMITY LOAN INQUIRY HERE IN SM NAGA AREA. SO HASSLE.,social_services
Magtatanong lang po regarding gang war threat sa Mabolo?,public_safety
Please be informed that medical assistance for indigent in the vicinity of Balatas.,social_services
Kailan po kaya maayos ang Mabolo? child abuse report po kasi.,social_services
Good day. We are requesting assistance because child abuse report at LCC Mall.,social_services
FYI CCTV CAMERA NOT WORKING S BAGUMBAYAN.,infrastructure
"Gud pm. sira ng tulay, delikado s Ecology Park. Tnx.",infrastructure
"Concerned lang po kami sa mga bata, double parking sa main road dito sa Triangulo.",traffic
Anyone from city hall? collapsed riprap sa ilog here in SM Naga area. So hassle.,infrastructure
Concern lng re: counter-flow na tricycle s Ateneo Avenue.,traffic
Concern lng re: illegal dismissl complaint s UNC gate.,employment
"Ask ko lang po kung may action na, walang garbage collector personnel kasi dito sa Abella.",waste_management
i would like to report that basura nakatambak sa harap ng school in peñafrancia.,sanitation
Pwede ba mag-reklamo? dirty water supply form faucet kasi sa Plaza Quince. Thanks.,utilities
"Concerned lang po kami sa mga bata, nagkalat na used face masks dito sa Plaza Rizal.",sanitation
Pwede ba mag-reklamo? child abuse report kasi sa Liboton. Thanks.,social_services
Help. basketball court needs renovation s Igualdad. Pls fix.,infrastructure
GUD PM. MAY NAG-AAWAY NA LASING S DINAGA. TNX.,public_safety
"Sir/Ma'am, pa-check naman po ng Ateneo Avenue, need namin ng schedule for anti-rabies po kasi.",health
Concern lng re: composting facility foul odor s Mabolo.,waste_management
Gud pm. sobrng baho ng kanal s San Felipe. Tnx.,sanitation
kailan po kaya maayos ang magsaysay avenue? contractualization issue po kasi.,employment
Urgent: fluctuating ng kuryente d2 s Plaza Quince.,utilities
Good day. We are requesting assistance because may putol na kable sa daan at Peñafrancia.,utilities
Reporting a concern regarding may nag-aaway na lasing at LCC Mall.,public_safety
Formal complaint: may nag-aaway na lasing located in Calauag.,public_safety
"Ask ko lang po kung may action na, 4ps beneficiary inquiry kasi dito sa Plaza Quince.",social_services
Please be informed that unpaid overtime pay in the vicinity of Centro.,employment
GOOD DAY. WE ARE REQUESTING ASSISTANCE BECAUSE ANG LALIM NG LUBAK SA DAAN AT TINAGO.,infrastructure
Please be informed that sira ang bubong ng waiting shed in the vicinity of Plaza Quince.,infrastructure
Update po s cctv camera not working s UNC gate? Wala pa action.,infrastructure
"Concerned lang po kami sa mga bata, double parking sa main road dito sa UNC gate.",traffic
"Concerned lang po kami sa mga bata, grabe ang traffic ngayon dito sa Igualdad.",traffic
To the City Government: need oxygen tank assistance here in Balatas. Please investigate.,health
"Grabe naman, loading/unloading violation dito sa Dayangdang! Ano na??",traffic
"Sir/Ma'am, pa-check naman po ng Plaza Quince, walang available na covid vaccine po kasi.",health
Fyi grabe ng traffic ngayon s Plaza Quince.,traffic
Good day. We are requesting assistance because fluctuating ang kuryente at Sabang.,utilities
To the City Government: walang available na covid vaccine here in Santa Cruz. Please investigate.,health
To the City Government: delayed ang sweldo ng workers here in UNC gate. Please investigate.,employment
urgent: grabe ng traffic ngayon d2 s concepcion pequeña.,traffic
To the City Government: water pipe leak sa kalsada here in San Felipe. Please investigate.,utilities
"Sir/Ma'am, pa-check naman po ng Calauag, malnourished children feeding program po kasi.",health
Gud pm. wala pa kaming natatnggap na ayuda s Tringulo. Tnx.,social_services
Update po s counter-flow na tricycle s Jesse Robredo Coliseum? Wala pa action.,traffic
Update po s ubos na ng gamot s center s Diversion Road? Wala pa action.,health
Magtatanong lang po regarding recycling inquiry sa Calauag?,waste_management
"Sir/Ma'am, pa-check naman po ng Panicuason, senior citizen pension delay po kasi.",social_services
Huy pansinin niyo naman to. looking for summer job for students sa Lerma. Nakaka-stress!,employment
Gud pm. paano kumuha ng pwd id s Del Rosrio. Tnx.,social_services
Report ko lng road obstruction by vendors d2 s Diversion Road.,traffic
Help. low water pressure tuwing umaga s Cararayan. Pls fix.,utilities
"Ask ko lang po kung may action na, walang benefits na binibigay kasi dito sa Magsaysay Avenue.",employment
"Grabe naman, cash for work payout delay dito sa Concepcion Grande! Ano na??",employment
Huy pansinin niyo naman to. requesting police visibility sa San Felipe. Nakaka-stress!,public_safety
"Sir/Ma'am, pa-check naman po ng Bicol Central Station, hindi dumaan ang garbage truck po kasi.",waste_management
Formal complaint: solo parent benefits inquiry located in Sabang.,social_services
"Sir/Ma'am, pa-check naman po ng Naga City People's Mall, loading/unloading violation po kasi.",traffic
"Sir/Ma'am, pa-check naman po ng Panicuason, tesda training schedule inquiry po kasi.",employment
"Ask ko lang po kung may action na, road obstruction by vendors kasi dito sa Tinago.",traffic
To the City Government: bitak-bitak na ang pader here in SM Naga area. Please investigate.,infrastructure
Help. basurahan s plaza puno na s Sabng. Pls fix.,waste_management
Kailan po kaya maayos ang Mabolo? inquiry for DOLE TUPAD program po kasi.,employment
I would like to report that ang lalim ng lubak sa daan in UNC gate.,infrastructure
To the City Government: dumi ng aso sa sidewalk here in Balatas. Please investigate.,sanitation
"Kami po ay taga Santa Cruz, report ko lang na amoy imbornal ang paligid.",sanitation
To the City Government: discrimination sa hiring process here in Calauag. Please investigate.,employment
Parang wala namang action. nakatagilid na ang poste pa rin sa Calauag.,infrastructure
Please be informed that walang doctor sa health center in the vicinity of Cararayan.,health
Help. akyat bahay incident report s Carolina. Pls fix.,public_safety
Report ko lng may patay na daga s daan d2 s Diversion Road.,sanitation
Fyi wala pa kaming natatnggap na ayuda s Del Rosrio.,social_services
Kailan po kaya maayos ang Centro? walang segregation policy po kasi.,waste_management
Good day. We are requesting assistance because low water pressure tuwing umaga at Centro.,utilities
Gud pm. child abuse report s Plaza Quince. Tnx.,social_services
Magtatanong lang po regarding basura bumabara sa drainage sa Ecology Park?,waste_management
fyi low water pressure tuwing umaga s santa cruz.,utilities
"Gud pm. busted ng street lights, madilim s Panicuason. Tnx.",infrastructure
"Sir/Ma'am, pa-check naman po ng Balatas, nawalan ng internet connection po kasi.",utilities
"Sir/Ma'am, pa-check naman po ng Santa Cruz, pagtapon ng basura sa ilog po kasi.",waste_management
"Grabe naman, burial assistance request dito sa Concepcion Grande! Ano na??",social_services
"Grabe naman, colorum vehicles operating dito sa Peñafrancia! Ano na??",traffic
Urgent: basura bumabara s drainage d2 s Del Rosrio.,waste_management
I would like to report that looking for summer job for students in Plaza Quince.,employment
"Ask ko lang po kung may action na, clogged drainage causing smell kasi dito sa Cararayan.",sanitation
"Sir/Ma'am, pa-check naman po ng Balatas, sobrang ingay ng videoke po kasi.",public_safety
"Sir/Ma'am, pa-check naman po ng Dinaga, discrimination sa hiring process po kasi.",employment
Formal complaint: kailan ang next job fair located in Del Rosario.,employment
Help. medical certificate request for indigent s Mabolo. Pls fix.,health
"Jusko, walang segregation policy nanaman sa Bagumbayan. Ilang araw na to.",waste_management
"Jusko, malnourished children feeding program nanaman sa Calauag. Ilang araw na to.",health
"Sir/Ma'am, pa-check naman po ng Plaza Rizal, tanod sleeping on duty po kasi.",public_safety
Magtatanong lang po regarding penalty for littering inquiry sa Balatas?,waste_management
"Grabe naman, counter-flow na tricycle dito sa Calauag! Ano na??",traffic
report ko lng basurahan s plaza puno na d2 s abella.,waste_management
i would like to report that dumi ng aso sa sidewalk in panicuason.,sanitation
Huy pansinin niyo naman to. inquiry for DOLE TUPAD program sa Calauag. Nakaka-stress!,employment
Gud pm. sobrng ingay ng videoke s Dayngdng. Tnx.,public_safety
To the City Government: nakatagilid na ang poste here in Plaza Quince. Please investigate.,infrastructure
"concerned lang po kami sa mga bata, livelihood program for mothers dito sa san francisco.",employment
Magtatanong lang po regarding sira ang traffic light sa Dinaga?,traffic
I would like to report that penalty for littering inquiry in San Isidro.,waste_management
Update po s need namin ng schedule for anti-rabies s SM Naga area? Wala pa action.,health
Reporting a concern regarding public toilet walang tubig at madumi at Cararayan.,sanitation
I would like to report that 4ps beneficiary inquiry in Sabang.,social_services
Gud pm. tricycle overcharging fare s Ateneo Avenue. Tnx.,traffic
"Ask ko lang po kung may action na, illegal dumping site sa vacant lot kasi dito sa Dinaga.",waste_management
Kailan po kaya maayos ang Diversion Road? inom sa kalsada hanggang madaling araw po kasi.,public_safety
REPORTING A CONCERN REGARDING HINDI DUMAAN ANG GARBAGE TRUCK AT IGUALDAD.,waste_management
"Grabe naman, stray dogs chasing people dito sa Jesse Robredo Coliseum! Ano na??",health
Pwede ba mag-reklamo? walang benefits na binibigay kasi sa Carolina. Thanks.,employment
concern lng re: basura nakatambak s harap ng school s del rosrio.,sanitation
Gud pm. ng lalim ng lubak s daan s Liboton. Tnx.,infrastructure
Anyone from city hall? truck ban inquiry time here in San Isidro. So hassle.,traffic
Gud pm. solo parent benefits inquiry s Del Rosrio. Tnx.,social_services
I would like to report that nagsusunog ng plastic ang kapitbahay in Centro.,waste_management
Kailan po kaya maayos ang Plaza Rizal? sobrang baho ng kanal po kasi.,sanitation
Pwede ba mag-reklamo? malnourished children feeding program kasi sa Jesse Robredo Coliseum. Thanks.,health
"Jusko, jeepney cutting trip violation nanaman sa Sabang. Ilang araw na to.",traffic
"Shoutout sa LGU, looking for summer job for students sa Metropolitan Cathedral. Please actionan agad.",employment
"Shoutout sa LGU, nawalan ng internet connection sa Lerma. Please actionan agad.",utilities
Pwede ba mag-reklamo? low water pressure tuwing umaga kasi sa Bagumbayan. Thanks.,utilities
formal complaint: child abuse report located in ateneo avenue.,social_services
"Sir/Ma'am, pa-check naman po ng Naga City People's Mall, sira ang traffic light po kasi.",traffic
"Ask ko lang po kung may action na, wala pa kaming natatanggap na ayuda kasi dito sa Tinago.",social_services
Please be informed that walang tubig simula kanina in the vicinity of Mabolo.,utilities
"Concerned lang po kami sa mga bata, inom sa kalsada hanggang madaling araw dito sa Panicuason.",public_safety
"Ask ko lang po kung may action na, malnourished children feeding program kasi dito sa UNC gate.",health
"Kami po ay taga Concepcion Pequeña, report ko lang na sumabog ang transformer.",utilities
Update po s birthday cash gift for senior s Jesse Robredo Coliseum? Wala pa action.,social_services
Good day. We are requesting assistance because nakatagilid na ang poste at Pacol.,infrastructure
Gud pm. clogged drainage causing smell s Bagumbayan. Tnx.,sanitation
Report ko lng congested intersection always d2 s Jesse Robredo Coliseum.,traffic
anyone from city hall? no entry violation reports here in panganiban drive. so hassle.,traffic
Urgent: need oxygen tank assistance d2 s Concepcion Grande.,health
Good day. We are requesting assistance because lost id replacement process at Abella.,social_services
"Jusko, low water pressure tuwing umaga nanaman sa Bagumbayan. Ilang araw na to.",utilities
I WOULD LIKE TO REPORT THAT WALANG DOCTOR SA HEALTH CENTER IN SAN ISIDRO.,health
Good day. We are requesting assistance because sparking wires sa poste at Panicuason.,utilities
"Kami po ay taga Peñafrancia, report ko lang na walang segregation policy.",waste_management
Reporting a concern regarding snatching incident sa kanto at Jesse Robredo Coliseum.,public_safety
Help. kailan ng schedule ng hakot s Mabolo. Pls fix.,waste_management
Report ko lng unsnitary street food vendors d2 s Santa Cruz.,sanitation
Pwede ba mag-reklamo? delayed ang sweldo ng workers kasi sa Bagumbayan. Thanks.,employment
"KAMI PO AY TAGA ECOLOGY PARK, REPORT KO LANG NA WALANG SEGREGATION POLICY.",waste_management
Help. sira ng bubong ng waiting shed s Cararayan. Pls fix.,infrastructure
Formal complaint: drainage cover is missing located in Concepcion Pequeña.,infrastructure
"Jusko, drag racing ng motor sa gabi nanaman sa Lerma. Ilang araw na to.",public_safety
Kailan po kaya maayos ang Ateneo Avenue? cash for work payout delay po kasi.,employment
Report ko lng medical assistance for indigent d2 s Plaza Rizal.,social_services
Anyone from city hall? shocking electricity bill amount here in Diversion Road. So hassle.,utilities
Concern lng re: solo parent benefits inquiry s Magsysy Avenue.,social_services
"Shoutout sa LGU, unfair labor practice sa trabaho sa SM Naga area. Please actionan agad.",employment
Kailan po kaya maayos ang Dayangdang? requesting ambulance assistance po kasi.,health
Pwede ba mag-reklamo? walang tubig simula kanina kasi sa Tabuco. Thanks.,utilities
Concern lng re: sira ng traffic light s Plaza Quince.,traffic
"Jusko, status of scholarship application nanaman sa Carolina. Ilang araw na to.",social_services
"Kami po ay taga Naga City People's Mall, report ko lang na vandalism sa pader ng school.",public_safety
Concern lng re: nagsusunog ng plastic ng kapitbahay s LCC Mall.,waste_management
"shoutout sa lgu, dumi ng aso sa sidewalk sa tabuco. please actionan agad.",sanitation
Kailan po kaya maayos ang Balatas? double parking sa main road po kasi.,traffic
"Kami po ay taga Santa Cruz, report ko lang na fluctuating ang kuryente.",utilities
"Concerned lang po kami sa mga bata, tanod sleeping on duty dito sa Bicol Central Station.",public_safety
"Jusko, status of scholarship application nanaman sa Bicol Central Station. Ilang araw na to.",social_services
Magtatanong lang po regarding drainage cover is missing sa Mabolo?,infrastructure
To the City Government: dirty water supply form faucet here in Panganiban Drive. Please investigate.,utilities
Fyi double parking s main road s Carolina.,traffic
Magtatanong lang po regarding pagtapon ng basura sa ilog sa Plaza Quince?,waste_management
"Shoutout sa LGU, daming lamok, need fumigation sa Calauag. Please actionan agad.",health
Help. vandalism s pader ng school s Ecology Park. Pls fix.,public_safety
"Concerned lang po kami sa mga bata, unfinished road works causing traffic dito sa Santa Cruz.",infrastructure
Kailan po kaya maayos ang Triangulo? tambak na basura sa kalsada po kasi.,sanitation
Good day. We are requesting assistance because solo parent benefits inquiry at Panganiban Drive.,social_services
"Kami po ay taga SM Naga area, report ko lang na sobrang hina ng signal.",utilities
"Kami po ay taga Ateneo Avenue, report ko lang na road rage incident report.",traffic
"Ask ko lang po kung may action na, masungit ang nurse sa clinic kasi dito sa Santa Cruz.",health
Urgent: walng tubig simula kanina d2 s Concepcion Grande.,utilities
Concern lng re: suspicious person taking photos s Pnganiban Drive.,public_safety
gud pm. falling debris from construction s ecology park. tnx.,infrastructure
To the City Government: unsanitary street food vendors here in San Isidro. Please investigate.,sanitation
"Ask ko lang po kung may action na, vandalism sa pader ng school kasi dito sa San Isidro.",public_safety
Update po s congested intersection always s Concepcion Pequeña? Wala pa action.,traffic
Gud pm. walng sidewalk na madaanan s Tinago. Tnx.,infrastructure
Report ko lng openings for construction workers d2 s Tabuco.,employment
Gud pm. double parking s main road s Centro. Tnx.,traffic
ANYONE FROM CITY HALL? WALANG GARBAGE COLLECTOR PERSONNEL HERE IN PACOL. SO HASSLE.,waste_management
Pwede ba mag-reklamo? may patay na daga sa daan kasi sa UNC gate. Thanks.,sanitation
I would like to report that may nag-aaway na lasing in Centro.,public_safety
"Kami po ay taga Carolina, report ko lang na tricycle overcharging fare.",traffic
Huy pansinin niyo naman to. medical certificate request for indigent sa San Francisco. Nakaka-stress!,health
"Sir/Ma'am, pa-check naman po ng SM Naga area, puno na ang septic tank po kasi.",sanitation
"Concerned lang po kami sa mga bata, riot ng mga kabataan kagabi dito sa Ecology Park.",public_safety
"Shoutout sa LGU, sparking wires sa poste sa Plaza Quince. Please actionan agad.",utilities
Update po s nakatagilid na ng poste s San Isidro? Wala pa action.,infrastructure
"Kami po ay taga Ateneo Avenue, report ko lang na schedule ng tuli operation.",health
Update po s composting facility foul odor s Dinaga? Wala pa action.,waste_management
Urgent: walng tubig simula kanina d2 s Magsysy Avenue.,utilities
Formal complaint: flu outbreak sa area namin located in Dayangdang.,health
Reporting a concern regarding truck ban inquiry time at San Francisco.,traffic
Good day. We are requesting assistance because tricycle overcharging fare at Tabuco.,traffic
Parang wala namang action. curfew violation ng mga minor pa rin sa Igualdad.,public_safety
"Concerned lang po kami sa mga bata, akyat bahay incident report dito sa Metropolitan Cathedral.",public_safety
"Concerned lang po kami sa mga bata, mabaho ang poultry sa residential area dito sa Igualdad.",sanitation
Reporting a concern regarding need oxygen tank assistance at Concepcion Grande.,health
"Sir/Ma'am, pa-check naman po ng Balatas, illegal dumping site sa vacant lot po kasi.",waste_management
Anyone from city hall? naghahanap ng trabaho here in Carolina. So hassle.,employment
To the City Government: medical certificate request for indigent here in San Francisco. Please investigate.,health
Update po s child abuse report s Ecology Park? Wala pa action.,social_services
"shoutout sa lgu, low water pressure tuwing umaga sa abella. please actionan agad.",utilities
Concern lng re: pagtapon ng basura s ilog s Calauag.,waste_management
Fyi naghahanap ng trabaho s Del Rosrio.,employment
Help. bitak-bitak na ng pader s Tringulo. Pls fix.,infrastructure
To the City Government: walang segregation policy here in Concepcion Grande. Please investigate.,waste_management
To the City Government: drainage cover is missing here in Panganiban Drive. Please investigate.,infrastructure
Urgent: jeepney cutting trip violation d2 s Concepcion Grande.,traffic
Help. employer not paying SSS contribution s Plaza Quince. Pls fix.,employment
"Kami po ay taga Panicuason, report ko lang na double parking sa main road.",traffic
Good day. We are requesting assistance because high blood pressure monitoring request at Calauag.,health
To the City Government: dead spot area for globe/smart here in Panicuason. Please investigate.,utilities
Please be informed that unfinished road works causing traffic in the vicinity of Carolina.,infrastructure
anyone from city hall? ubos na ang gamot sa center here in cararayan. so hassle.,health
Formal complaint: jeepney cutting trip violation located in Igualdad.,traffic
"Urgent: busted ng street lights, madilim d2 s Bicol Central Station.",infrastructure
"Grabe naman, child abuse report dito sa Bagumbayan! Ano na??",social_services
"Jusko, kulang ang binigay na relief goods nanaman sa Bagumbayan. Ilang araw na to.",social_services
To the City Government: walang segregation policy here in Bagumbayan. Please investigate.,waste_management
"Concerned lang po kami sa mga bata, shocking electricity bill amount dito sa Jesse Robredo Coliseum.",utilities
Concern lng re: brownout nanaman d2 s Metropolitan Cathedral.,utilities
Please be informed that bato-bato sa sasakyan incidents in the vicinity of Plaza Rizal.,public_safety
"Grabe naman, basura nakatambak sa harap ng school dito sa San Francisco! Ano na??",sanitation
"Ask ko lang po kung may action na, di hinahakot ang nabubulok kasi dito sa Plaza Rizal.",waste_management
Pwede ba mag-reklamo? di hinahakot ang nabubulok kasi sa Triangulo. Thanks.,waste_management
Good day. We are requesting assistance because sobrang baho ng kanal at San Isidro.,sanitation
"KAMI PO AY TAGA LERMA, REPORT KO LANG NA WATER PIPE LEAK SA KALSADA.",utilities
Please be informed that lost id replacement process in the vicinity of Concepcion Grande.,social_services
Formal complaint: defective solar lights located in Metropolitan Cathedral.,infrastructure
Report ko lng looking for summer job for students d2 s SM Naga area.,employment
PLEASE BE INFORMED THAT BASURA BUMABARA SA DRAINAGE IN THE VICINITY OF CAROLINA.,waste_management
pwede ba mag-reklamo? schedule ng tuli operation kasi sa lcc mall. thanks.,health
Fyi low water pressure tuwing umaga s SM Naga area.,utilities
"CONCERNED LANG PO KAMI SA MGA BATA, TANOD SLEEPING ON DUTY DITO SA CALAUAG.",public_safety
Urgent: need namin ng schedule for anti-rabies d2 s Ecology Park.,health
Magtatanong lang po regarding nagsusunog ng plastic ang kapitbahay sa LCC Mall?,waste_management
Help. bitak-bitak na ng pader s Ecology Park. Pls fix.,infrastructure
