text,category
"Kami po ay taga SM Naga area, report ko lang na walang sidewalk na madaanan.",infrastructure
kailan po kaya maayos ang bicol central station? public toilet walang tubig at madumi po kasi.,sanitation
"Grabe naman, bitak-bitak na ang pader dito sa Sabang! Ano na??",infrastructure
"Grabe naman, kulang ang binigay na relief goods dito sa Dinaga! Ano na??",social_services
To the City Government: walang tubig simula kanina here in Jesse Robredo Coliseum. Please investigate.,utilities
"Kami po ay taga Bicol Central Station, report ko lang na illegal dumping site sa vacant lot.",waste_management
I would like to report that barangay hall renovation request in Tinago.,infrastructure
I would like to report that requesting ambulance assistance in Carolina.,health
To the City Government: tumataas ang cases ng dengue here in Carolina. Please investigate.,health
"Good day. We are requesting assistance because sira ang tulay, delikado at San Felipe.",infrastructure
Update po s need oxygen tank assistance s San Francisco? Wala pa action.,health
To the City Government: cash for work payout delay here in Tabuco. Please investigate.,employment
"jusko, social pension payout schedule nanaman sa tinago. ilang araw na to.",social_services
please be informed that no entry violation reports in the vicinity of calauag.,traffic
Gud pm. solo parent benefits inquiry s Abella. Tnx.,social_services
Good day. We are requesting assistance because meter reading error complaint at Del Rosario.,utilities
Parang wala namang action. road rage incident report pa rin sa Peñafrancia.,traffic
Anyone from city hall? hiring ba ng security guard here in Bagumbayan. So hassle.,employment
Fyi senior citizen pension delay s Centro.,social_services
Please be informed that walang garbage collector personnel in the vicinity of Cararayan.,waste_management
Magtatanong lang po regarding traffic rerouting confusion sa Lerma?,traffic
"Shoutout sa LGU, daming lamok, need fumigation sa Santa Cruz. Please actionan agad.",health
I would like to report that sobrang ingay ng videoke in Liboton.,public_safety
"Anyone from city hall? daming lamok, need fumigation here in Dayangdang. So hassle.",health
"Good day. We are requesting assistance because sira ang tulay, delikado at UNC gate.",infrastructure
Magtatanong lang po regarding walang benefits na binibigay sa Pacol?,employment
To the City Government: delayed ang sweldo ng workers here in Diversion Road. Please investigate.,employment
Update po s recycling inquiry s Peñafrancia? Wala pa action.,waste_management
Report ko lng snatching incident s kanto d2 s Bagumbayan.,public_safety
"Ask ko lang po kung may action na, sira ang bubong ng waiting shed kasi dito sa Bagumbayan.",infrastructure
"Jusko, may patay na daga sa daan nanaman sa Liboton. Ilang araw na to.",sanitation
I would like to report that pest control request for barangay hall in Calauag.,sanitation
"Concerned lang po kami sa mga bata, bitak-bitak na ang pader dito sa Peñafrancia.",infrastructure
Gud pm. cash for work payout delay s Plaza Quince. Tnx.,employment
"Kami po ay taga Concepcion Grande, report ko lang na livelihood program for mothers.",employment
Kailan po kaya maayos ang Concepcion Grande? suspicious drug related activity po kasi.,public_safety
Reporting a concern regarding cash for work payout delay at San Isidro.,employment
Pwede ba mag-reklamo? cash for work payout delay kasi sa Metropolitan Cathedral. Thanks.,employment
Reporting a concern regarding unpaid overtime pay at Naga City People's Mall.,employment
"Jusko, amoy imbornal ang paligid nanaman sa Del Rosario. Ilang araw na to.",sanitation
Fyi may putol na kable s daan s Balatas.,utilities
"Kami po ay taga Ateneo Avenue, report ko lang na ipis infestation sa public market.",sanitation
Magtatanong lang po regarding tricycle overcharging fare sa Cararayan?,traffic
"Concerned lang po kami sa mga bata, amoy imbornal ang paligid dito sa Igualdad.",sanitation
report ko lng jeepney cutting trip violation d2 s sabng.,traffic
"Sir/Ma'am, pa-check naman po ng Santa Cruz, flu outbreak sa area namin po kasi.",health
Fyi inom s kalsda hnggng madaling araw s Pacol.,public_safety
MAGTATANONG LANG PO REGARDING LOOKING FOR SUMMER JOB FOR STUDENTS SA CAROLINA?,employment
Good day. We are requesting assistance because grabe ang traffic ngayon at San Felipe.,traffic
"Grabe naman, daming lamok, need fumigation dito sa Calauag! Ano na??",health
Reporting a concern regarding street light flickering on and off at Magsaysay Avenue.,utilities
Report ko lng sumabog ng transformer d2 s San Felipe.,utilities
Update po s cash for work payout delay s Del Rosrio? Wala pa action.,employment
I would like to report that medical assistance for indigent in Jesse Robredo Coliseum.,social_services
KAILAN PO KAYA MAAYOS ANG SABANG? STATUS OF SCHOLARSHIP APPLICATION PO KASI.,social_services
Report ko lng calamity loan inquiry d2 s Peñafrancia.,social_services
Report ko lng double parking s main road d2 s San Felipe.,traffic
"Shoutout sa LGU, congested intersection always sa Mabolo. Please actionan agad.",traffic
"Grabe naman, collapsed riprap sa ilog dito sa Sabang! Ano na??",infrastructure
Anyone from city hall? unsanitary street food vendors here in Carolina. So hassle.,sanitation
I would like to report that looking for summer job for students in Panganiban Drive.,employment
"Kami po ay taga Naga City People's Mall, report ko lang na illegal parking sa kalsada.",traffic
Help. high blood pressure monitoring request s Pnganiban Drive. Pls fix.,health
"SIR/MA'AM, PA-CHECK NAMAN PO NG TABUCO, ROAD WIDENING PROJECT DELAY PO KASI.",infrastructure
Pwede ba mag-reklamo? pagtapon ng basura sa ilog kasi sa Sabang. Thanks.,waste_management
"Concerned lang po kami sa mga bata, illegal dismissal complaint dito sa Concepcion Pequeña.",employment
"Shoutout sa LGU, amoy imbornal ang paligid sa Bicol Central Station. Please actionan agad.",sanitation
HELP. NO ENTRY VIOLATION REPORTS S LIBOTON. PLS FIX.,traffic
Gud pm. walng tubig simula kanina s Sabng. Tnx.,utilities
KAILAN PO KAYA MAAYOS ANG SAN FELIPE? UBOS NA ANG GAMOT SA CENTER PO KASI.,health
Concern lng re: collapsed riprap s ilog s Ateneo Avenue.,infrastructure
"Grabe naman, maraming bata ang nilalagnat dito sa Cararayan! Ano na??",health
"Jusko, sobrang hina ng signal nanaman sa Pacol. Ilang araw na to.",utilities
Urgent: vawc desk assistance needed d2 s Abella.,social_services
Parang wala namang action. recycling inquiry pa rin sa Pacol.,waste_management
Pwede ba mag-reklamo? congested intersection always kasi sa Ecology Park. Thanks.,traffic
Update po s unsnitary street food vendors s Diversion Road? Wala pa action.,sanitation
Kailan po kaya maayos ang San Felipe? vawc desk assistance needed po kasi.,social_services
Help. walng segregation policy s Centro. Pls fix.,waste_management
I would like to report that kalat ang basura sa park in Carolina.,waste_management
Kailan po kaya maayos ang UNC gate? vawc desk assistance needed po kasi.,social_services
"Kami po ay taga Plaza Quince, report ko lang na senior citizen pension delay.",social_services
"Shoutout sa LGU, water pipe leak sa kalsada sa UNC gate. Please actionan agad.",utilities
Magtatanong lang po regarding financial aid for poor students sa LCC Mall?,social_services
Magtatanong lang po regarding vandalism sa pader ng school sa Plaza Rizal?,public_safety
Gud pm. public toilet walng tubig at madumi s Dinaga. Tnx.,sanitation
"shoutout sa lgu, street light flickering on and off sa lcc mall. please actionan agad.",utilities
"Concerned lang po kami sa mga bata, financial aid for poor students dito sa Naga City People's Mall.",social_services
Pwede ba mag-reklamo? bulky waste pickup request kasi sa Dayangdang. Thanks.,waste_management
"Ask ko lang po kung may action na, suspicious drug related activity kasi dito sa Calauag.",public_safety
Parang wala namang action. road obstruction by vendors pa rin sa Concepcion Grande.,traffic
Reporting a concern regarding high blood pressure monitoring request at Dinaga.,health
"Grabe naman, sparking wires sa poste dito sa Calauag! Ano na??",utilities
"Kami po ay taga Bagumbayan, report ko lang na kailan ang schedule ng hakot.",waste_management
Parang wala namang action. kulang ang binigay na relief goods pa rin sa Diversion Road.,social_services
"Concerned lang po kami sa mga bata, openings for construction workers dito sa Naga City People's Mall.",employment
Concern lng re: sira ng bubong ng waiting shed s Plaza Quince.,infrastructure
Update po s requesting ambulance assistance s Peñafrancia? Wala pa action.,health
MAGTATANONG LANG PO REGARDING CALAMITY LOAN INQUIRY SA PANICUASON?,social_services
"Sir/Ma'am, pa-check naman po ng LCC Mall, kailan ang schedule ng hakot po kasi.",waste_management
urgent: hindi dumaan ng garbage truck d2 s dayngdng.,waste_management
Help. drag racing ng motor s gabi s Balatas. Pls fix.,public_safety
Report ko lng feeding program request for kids d2 s Naga City People's Mall.,social_services
Huy pansinin niyo naman to. tumataas ang cases ng dengue sa Diversion Road. Nakaka-stress!,health
Report ko lng hindi dumaan ng garbage truck d2 s Metropolitan Cathedral.,waste_management
Report ko lng nawalan ng internet connection d2 s Igualdad.,utilities
"Shoutout sa LGU, nakatagilid na ang poste sa LCC Mall. Please actionan agad.",infrastructure
Pwede ba mag-reklamo? pagtapon ng basura sa ilog kasi sa Sabang. Thanks.,waste_management
"Kami po ay taga Metropolitan Cathedral, report ko lang na counter-flow na tricycle.",traffic
Pwede ba mag-reklamo? clogged drainage causing smell kasi sa Jesse Robredo Coliseum. Thanks.,sanitation
Anyone from city hall? basketball court needs renovation here in Santa Cruz. So hassle.,infrastructure
Fyi snatching incident s kanto s Concepcion Pequeña.,public_safety
Huy pansinin niyo naman to. unsanitary street food vendors sa UNC gate. Nakaka-stress!,sanitation
"Good day. We are requesting assistance because sira ang tulay, delikado at Calauag.",infrastructure
"Concerned lang po kami sa mga bata, hindi dumaan ang garbage truck dito sa Ateneo Avenue.",waste_management
Gud pm. tuberculosis medication out of stock s Lerma. Tnx.,health
Anyone from city hall? estero needs cleaning here in Plaza Quince. So hassle.,sanitation
Urgent: grabe ng traffic ngayon d2 s Pacol.,traffic
Fyi nawalan ng internet connection s Igualdad.,utilities
I would like to report that malnourished children feeding program in Tabuco.,health
Kailan po kaya maayos ang Lerma? vandalism sa pader ng school po kasi.,public_safety
Reporting a concern regarding walang available na covid vaccine at Concepcion Grande.,health
Huy pansinin niyo naman to. need namin ng schedule for anti-rabies sa Ateneo Avenue. Nakaka-stress!,health
"Ask ko lang po kung may action na, inom sa kalsada hanggang madaling araw kasi dito sa Lerma.",public_safety
Huy pansinin niyo naman to. clogged drainage causing smell sa Magsaysay Avenue. Nakaka-stress!,sanitation
Urgent: sobrng dilim ng eskinita d2 s Tabuco.,public_safety
Good day. We are requesting assistance because faded pedestrian lane markings at Balatas.,traffic
"Ask ko lang po kung may action na, tricycle overcharging fare kasi dito sa Jesse Robredo Coliseum.",traffic
"Sir/Ma'am, pa-check naman po ng Liboton, barangay hall renovation request po kasi.",infrastructure
"Kami po ay taga Liboton, report ko lang na sobrang dilim ng eskinita.",public_safety
To the City Government: status of scholarship application here in Dinaga. Please investigate.,social_services
"Kami po ay taga Tabuco, report ko lang na livelihood program for mothers.",employment
Update po s stray dogs chasing people s Tringulo? Wala pa action.,health
reporting a concern regarding penalty for littering inquiry at calauag.,waste_management
To the City Government: falling debris from construction here in Tinago. Please investigate.,infrastructure
Anyone from city hall? estero needs cleaning here in Lerma. So hassle.,sanitation
Gud pm. defective solar lights s UNC gate. Tnx.,infrastructure
Anyone from city hall? unsanitary street food vendors here in Dayangdang. So hassle.,sanitation
"Concerned lang po kami sa mga bata, vandalism sa pader ng school dito sa Carolina.",public_safety
Gud pm. cctv camera not working s Dinaga. Tnx.,infrastructure
Parang wala namang action. drainage cover is missing pa rin sa Ateneo Avenue.,infrastructure
Formal complaint: sobrang baho ng kanal located in Panicuason.,sanitation
Parang wala namang action. dead spot area for globe/smart pa rin sa Sabang.,utilities
Urgent: ng lalim ng lubak s daan d2 s Naga City People's Mall.,infrastructure
"Sir/Ma'am, pa-check naman po ng Centro, kulang ang binigay na relief goods po kasi.",social_services
Huy pansinin niyo naman to. sparking wires sa poste sa San Isidro. Nakaka-stress!,utilities
I would like to report that illegal jumper connection report in Balatas.,utilities
Anyone from city hall? unfinished road works causing traffic here in Mabolo. So hassle.,infrastructure
Magtatanong lang po regarding inquiry for DOLE TUPAD program sa Peñafrancia?,employment
Urgent: sobrng dilim ng eskinita d2 s Bagumbayan.,public_safety
"Sir/Ma'am, pa-check naman po ng Del Rosario, basura bumabara sa drainage po kasi.",waste_management
Huy pansinin niyo naman to. medical assistance for indigent sa Sabang. Nakaka-stress!,social_services
"Sir/Ma'am, pa-check naman po ng Lerma, livelihood program for mothers po kasi.",employment
Formal complaint: illegal parking sa kalsada located in Concepcion Grande.,traffic
Good day. We are requesting assistance because barangay hall renovation request at Centro.,infrastructure
urgent: jeepney cutting trip violation d2 s bagumbayan.,traffic
Formal complaint: public toilet walang tubig at madumi located in Naga City People's Mall.,sanitation
Concern lng re: colorum vehicles operating s Liboton.,traffic
"Kami po ay taga Bagumbayan, report ko lang na dirty water supply form faucet.",utilities
"Kami po ay taga Mabolo, report ko lang na birthday cash gift for senior.",social_services
Fyi amoy imbornal ng paligid s San Francisco.,sanitation
magtatanong lang po regarding walang doctor sa health center sa santa cruz?,health
Report ko lng ubos na ng gamot s center d2 s San Felipe.,health
I would like to report that faded pedestrian lane markings in Sabang.,traffic
"Ask ko lang po kung may action na, unfair labor practice sa trabaho kasi dito sa Bicol Central Station.",employment
Magtatanong lang po regarding grabe ang traffic ngayon sa Carolina?,traffic
Fyi delayed ng sweldo ng workers s Lerma.,employment
urgent: solo parent benefits inquiry d2 s carolina.,social_services
Reporting a concern regarding masungit ang nurse sa clinic at Concepcion Grande.,health
Good day. We are requesting assistance because sumabog ang transformer at Concepcion Pequeña.,utilities
Gud pm. penalty for littering inquiry s Liboton. Tnx.,waste_management
REPORT KO LNG KALAT NG BASURA S PARK D2 S SABNG.,waste_management
Magtatanong lang po regarding bato-bato sa sasakyan incidents sa Jesse Robredo Coliseum?,public_safety
Huy pansinin niyo naman to. sobrang hina ng signal sa Peñafrancia. Nakaka-stress!,utilities
PARANG WALA NAMANG ACTION. NAWALAN NG INTERNET CONNECTION PA RIN SA CENTRO.,utilities
Kailan po kaya maayos ang San Isidro? penalty for littering inquiry po kasi.,waste_management
Help. tumataas ng cases ng dengue s Metropolitan Cathedral. Pls fix.,health
REPORTING A CONCERN REGARDING SOBRANG BAHO NG KANAL AT BICOL CENTRAL STATION.,sanitation
Update po s mabaho ng poultry s residential area s Lerma? Wala pa action.,sanitation
"Kami po ay taga Metropolitan Cathedral, report ko lang na dirty water supply form faucet.",utilities
Gud pm. faded pedestrian lane markings s San Isidro. Tnx.,traffic
Update po s wala pa kaming natatnggap na ayuda s Cararayan? Wala pa action.,social_services
To the City Government: tuberculosis medication out of stock here in Naga City People's Mall. Please investigate.,health
"Jusko, vandalism sa pader ng school nanaman sa UNC gate. Ilang araw na to.",public_safety
Anyone from city hall? may magnanakaw na umaaligid here in Peñafrancia. So hassle.,public_safety
"Shoutout sa LGU, barangay hall renovation request sa Concepcion Grande. Please actionan agad.",infrastructure
"Shoutout sa LGU, illegal dismissal complaint sa Diversion Road. Please actionan agad.",employment
Pwede ba mag-reklamo? curfew violation ng mga minor kasi sa Calauag. Thanks.,public_safety
"Magtatanong lang po regarding daming lamok, need fumigation sa Mabolo?",health
REPORT KO LNG WALNG SEGREGATION POLICY D2 S IGUALDAD.,waste_management
Pwede ba mag-reklamo? amoy imbornal ang paligid kasi sa San Isidro. Thanks.,sanitation
"Ask ko lang po kung may action na, schedule ng tuli operation kasi dito sa Carolina.",health
Good day. We are requesting assistance because ubos na ang gamot sa center at Tinago.,health
Please be informed that shocking electricity bill amount in the vicinity of Concepcion Pequeña.,utilities
Report ko lng colorum vehicles operating d2 s Balatas.,traffic
Gud pm. falling debris from construction s San Felipe. Tnx.,infrastructure
Help. kailan ng schedule ng hakot s SM Naga area. Pls fix.,waste_management
Report ko lng bulky waste pickup request d2 s Igualdad.,waste_management
Magtatanong lang po regarding jeepney cutting trip violation sa Panganiban Drive?,traffic
Anyone from city hall? puno na ang septic tank here in Ecology Park. So hassle.,sanitation
"Kami po ay taga Abella, report ko lang na child abuse report.",social_services
Pwede ba mag-reklamo? nawalan ng internet connection kasi sa San Isidro. Thanks.,utilities
To the City Government: fluctuating ang kuryente here in Magsaysay Avenue. Please investigate.,utilities
To the City Government: requesting police visibility here in Mabolo. Please investigate.,public_safety
To the City Government: kalat ang basura sa park here in San Felipe. Please investigate.,waste_management
Update po s kulng ng binigay na relief goods s Carolina? Wala pa action.,social_services
To the City Government: employer not paying SSS contribution here in Plaza Rizal. Please investigate.,employment
PWEDE BA MAG-REKLAMO? SOLO PARENT BENEFITS INQUIRY KASI SA DIVERSION ROAD. THANKS.,social_services
Concern lng re: road obstruction by vendors s Cararayan.,traffic
Gud pm. snatching incident s kanto s Magsysy Avenue. Tnx.,public_safety
Kailan po kaya maayos ang Cararayan? bitak-bitak na ang pader po kasi.,infrastructure
Urgent: social pension payout schedule d2 s Bagumbayan.,social_services
Formal complaint: clogged drainage causing smell located in Carolina.,sanitation
"Shoutout sa LGU, loading/unloading violation sa Diversion Road. Please actionan agad.",traffic
Fyi feeding program request for kids s San Felipe.,social_services
Anyone from city hall? sira ang bubong ng waiting shed here in Ateneo Avenue. So hassle.,infrastructure
To the City Government: sira ang traffic light here in Concepcion Pequeña. Please investigate.,traffic
"Shoutout sa LGU, colorum vehicles operating sa Dayangdang. Please actionan agad.",traffic
I would like to report that bitak-bitak na ang pader in Magsaysay Avenue.,infrastructure
I would like to report that bitak-bitak na ang pader in Cararayan.,infrastructure
Pwede ba mag-reklamo? dead spot area for globe/smart kasi sa Del Rosario. Thanks.,utilities
"Concerned lang po kami sa mga bata, grabe ang traffic ngayon dito sa Igualdad.",traffic
"Concerned lang po kami sa mga bata, contractualization issue dito sa Carolina.",employment
REPORT KO LNG NAGSUSUNOG NG PLASTIC NG KAPITBAHAY D2 S CENTRO.,waste_management
Formal complaint: snatching incident sa kanto located in Centro.,public_safety
Please be informed that financial aid for poor students in the vicinity of Metropolitan Cathedral.,social_services
Kailan po kaya maayos ang Concepcion Grande? tesda training schedule inquiry po kasi.,employment
"Sir/Ma'am, pa-check naman po ng Carolina, tesda training schedule inquiry po kasi.",employment
"Ask ko lang po kung may action na, di hinahakot ang nabubulok kasi dito sa Magsaysay Avenue.",waste_management
Huy pansinin niyo naman to. lost id replacement process sa Diversion Road. Nakaka-stress!,social_services
To the City Government: road rage incident report here in Panganiban Drive. Please investigate.,traffic
i would like to report that public toilet walang tubig at madumi in mabolo.,sanitation
Please be informed that cctv camera not working in the vicinity of Sabang.,infrastructure
Concern lng re: suspicious person taking photos s Magsysy Avenue.,public_safety
Huy pansinin niyo naman to. cash for work payout delay sa Balatas. Nakaka-stress!,employment
"Jusko, bato-bato sa sasakyan incidents nanaman sa Metropolitan Cathedral. Ilang araw na to.",public_safety
"JUSKO, WALANG SEGREGATION POLICY NANAMAN SA BAGUMBAYAN. ILANG ARAW NA TO.",waste_management
"Kami po ay taga UNC gate, report ko lang na riot ng mga kabataan kagabi.",public_safety
To the City Government: 4ps beneficiary inquiry here in Bicol Central Station. Please investigate.,social_services
Formal complaint: lost id replacement process located in Ateneo Avenue.,social_services
I would like to report that road widening project delay in Tinago.,infrastructure
Urgent: tumataas ng cases ng dengue d2 s Lerma.,health
"Grabe naman, counter-flow na tricycle dito sa Del Rosario! Ano na??",traffic
Formal complaint: basura bumabara sa drainage located in Dayangdang.,waste_management
Magtatanong lang po regarding pest control request for barangay hall sa Abella?,sanitation
Pwede ba mag-reklamo? requesting police visibility kasi sa Magsaysay Avenue. Thanks.,public_safety
Urgent: shocking electricity bill amount d2 s LCC Mall.,utilities
"Kami po ay taga Bicol Central Station, report ko lang na walang segregation policy.",waste_management
To the City Government: basura bumabara sa drainage here in Diversion Road. Please investigate.,waste_management
Anyone from city hall? illegal dismissal complaint here in Bagumbayan. So hassle.,employment
Formal complaint: road widening project delay located in Metropolitan Cathedral.,infrastructure
"Grabe naman, basura bumabara sa drainage dito sa Dinaga! Ano na??",waste_management
Gud pm. tambak na basura s kalsda s UNC gate. Tnx.,sanitation
Huy pansinin niyo naman to. ubos na ang gamot sa center sa LCC Mall. Nakaka-stress!,health
MAGTATANONG LANG PO REGARDING WALANG DOCTOR SA HEALTH CENTER SA ABELLA?,health
Report ko lng malnourished children feeding program d2 s Pnganiban Drive.,health
"Shoutout sa LGU, recycling inquiry sa Metropolitan Cathedral. Please actionan agad.",waste_management
to the city government: walang doctor sa health center here in metropolitan cathedral. please investigate.,health
Help. inquiry for DOLE TUPAD program s Abella. Pls fix.,employment
Good day. We are requesting assistance because road obstruction by vendors at Jesse Robredo Coliseum.,traffic
Please be informed that dirty water supply form faucet in the vicinity of Plaza Rizal.,utilities
magtatanong lang po regarding basketball court needs renovation sa dinaga?,infrastructure
Huy pansinin niyo naman to. discrimination sa hiring process sa Liboton. Nakaka-stress!,employment
To the City Government: road widening project delay here in Mabolo. Please investigate.,infrastructure
"Sir/Ma'am, pa-check naman po ng Bicol Central Station, walang segregation policy po kasi.",waste_management
reporting a concern regarding defective solar lights at san isidro.,infrastructure
I would like to report that hindi dumaan ang garbage truck in Bicol Central Station.,waste_management
"Shoutout sa LGU, diarrhea outbreak due to dirty water sa Lerma. Please actionan agad.",health
"Kami po ay taga Triangulo, report ko lang na unfinished road works causing traffic.",infrastructure
Good day. We are requesting assistance because defective solar lights at Balatas.,infrastructure
"Kami po ay taga Dinaga, report ko lang na lost id replacement process.",social_services
"Concerned lang po kami sa mga bata, masungit ang nurse sa clinic dito sa Panganiban Drive.",health
"Shoutout sa LGU, puno na ang septic tank sa Calauag. Please actionan agad.",sanitation
I would like to report that high blood pressure monitoring request in Jesse Robredo Coliseum.,health
"Grabe naman, social pension payout schedule dito sa Igualdad! Ano na??",social_services
Good day. We are requesting assistance because maraming bata ang nilalagnat at Peñafrancia.,health
"Sir/Ma'am, pa-check naman po ng Concepcion Pequeña, tuberculosis medication out of stock po kasi.",health
Anyone from city hall? estero needs cleaning here in Peñafrancia. So hassle.,sanitation
i would like to report that bato-bato sa sasakyan incidents in metropolitan cathedral.,public_safety
formal complaint: defective solar lights located in panganiban drive.,infrastructure
"Kami po ay taga Tinago, report ko lang na busted ang street lights, madilim.",infrastructure
To the City Government: cash for work payout delay here in Panganiban Drive. Please investigate.,employment
Gud pm. di hinahakot ng nabubulok s Del Rosrio. Tnx.,waste_management
Anyone from city hall? walang available na covid vaccine here in SM Naga area. So hassle.,health
Please be informed that sobrang ingay ng videoke in the vicinity of Plaza Quince.,public_safety
"Kami po ay taga Concepcion Grande, report ko lang na basurahan sa plaza puno na.",waste_management
Parang wala namang action. may putol na kable sa daan pa rin sa SM Naga area.,utilities
"Concerned lang po kami sa mga bata, jeepney cutting trip violation dito sa Carolina.",traffic
Good day. We are requesting assistance because drainage cover is missing at Pacol.,infrastructure
Fyi road obstruction by vendors s Centro.,traffic
"Concerned lang po kami sa mga bata, financial aid for poor students dito sa Diversion Road.",social_services
Formal complaint: birthday cash gift for senior located in Santa Cruz.,social_services
Magtatanong lang po regarding requesting police visibility sa Calauag?,public_safety
"Grabe naman, pagtapon ng basura sa ilog dito sa Plaza Quince! Ano na??",waste_management
Report ko lng solo parent benefits inquiry d2 s Naga City People's Mall.,social_services
"Ask ko lang po kung may action na, busted ang street lights, madilim kasi dito sa Bagumbayan.",infrastructure
"Concerned lang po kami sa mga bata, tambak na basura sa kalsada dito sa Igualdad.",sanitation
"Sir/Ma'am, pa-check naman po ng SM Naga area, busted ang street lights, madilim po kasi.",infrastructure
Gud pm. pest control request for barngay hall s Concepcion Grande. Tnx.,sanitation
Report ko lng bitak-bitak na ng pader d2 s Plaza Quince.,infrastructure
Kailan po kaya maayos ang Concepcion Pequeña? basura bumabara sa drainage po kasi.,waste_management
urgent: senior citizen pension delay d2 s centro.,social_services
Fyi walng garbage collector personnel s Dinaga.,waste_management
"Jusko, colorum vehicles operating nanaman sa Naga City People's Mall. Ilang araw na to.",traffic
Please be informed that walang sidewalk na madaanan in the vicinity of Ecology Park.,infrastructure
"Ask ko lang po kung may action na, composting facility foul odor kasi dito sa Centro.",waste_management
Formal complaint: illegal dumping site sa vacant lot located in Bicol Central Station.,waste_management
"Ask ko lang po kung may action na, tesda training schedule inquiry kasi dito sa Panganiban Drive.",employment
Anyone from city hall? high blood pressure monitoring request here in Concepcion Pequeña. So hassle.,health
Huy pansinin niyo naman to. delayed ang sweldo ng workers sa Concepcion Grande. Nakaka-stress!,employment
I would like to report that birthday cash gift for senior in SM Naga area.,social_services
Report ko lng brownout nanaman d2 d2 s Del Rosrio.,utilities
"SHOUTOUT SA LGU, BITAK-BITAK NA ANG PADER SA NAGA CITY PEOPLE'S MALL. PLEASE ACTIONAN AGAD.",infrastructure
Anyone from city hall? clogged drainage causing smell here in Igualdad. So hassle.,sanitation
Kailan po kaya maayos ang Santa Cruz? illegal dumping site sa vacant lot po kasi.,waste_management
Parang wala namang action. puno na ang septic tank pa rin sa Panganiban Drive.,sanitation
Reporting a concern regarding walang tubig simula kanina at SM Naga area.,utilities
GOOD DAY. WE ARE REQUESTING ASSISTANCE BECAUSE KAILAN ANG NEXT JOB FAIR AT TABUCO.,employment
"Concerned lang po kami sa mga bata, bitak-bitak na ang pader dito sa Concepcion Grande.",infrastructure
Gud pm. may putol na kable s daan s Tabuco. Tnx.,utilities
"Shoutout sa LGU, akyat bahay incident report sa Metropolitan Cathedral. Please actionan agad.",public_safety
anyone from city hall? falling debris from construction here in ecology park. so hassle.,infrastructure
Good day. We are requesting assistance because shocking electricity bill amount at Ecology Park.,utilities
Urgent: schedule ng tuli operation d2 s San Felipe.,health
PARANG WALA NAMANG ACTION. ILLEGAL DISMISSAL COMPLAINT PA RIN SA DEL ROSARIO.,employment
Pwede ba mag-reklamo? amoy imbornal ang paligid kasi sa Triangulo. Thanks.,sanitation
"Kami po ay taga Sabang, report ko lang na 4ps beneficiary inquiry.",social_services
Huy pansinin niyo naman to. di hinahakot ang nabubulok sa Panganiban Drive. Nakaka-stress!,waste_management
"Ask ko lang po kung may action na, water pipe leak sa kalsada kasi dito sa Dinaga.",utilities
To the City Government: suspicious person taking photos here in San Felipe. Please investigate.,public_safety
Huy pansinin niyo naman to. naghahanap ng trabaho sa San Felipe. Nakaka-stress!,employment
To the City Government: solo parent benefits inquiry here in Centro. Please investigate.,social_services
"Sir/Ma'am, pa-check naman po ng Concepcion Grande, congested intersection always po kasi.",traffic
Pwede ba mag-reklamo? tumataas ang cases ng dengue kasi sa Concepcion Pequeña. Thanks.,health
Update po s financial aid for poor students s Plaza Rizal? Wala pa action.,social_services
"Kami po ay taga Santa Cruz, report ko lang na illegal jumper connection report.",utilities
Fyi slippery pathway due to moss s San Felipe.,infrastructure
Kailan po kaya maayos ang Dayangdang? child abuse report po kasi.,social_services
"Concerned lang po kami sa mga bata, public toilet walang tubig at madumi dito sa Pacol.",sanitation
Please be informed that loading/unloading violation in the vicinity of Bicol Central Station.,traffic
Help. bulky waste pickup request s Dayngdng. Pls fix.,waste_management
"Sir/Ma'am, pa-check naman po ng Mabolo, walang available na covid vaccine po kasi.",health
Report ko lng malnourished children feeding program d2 s Abella.,health
Gud pm. bato-bato s sskyan incidents s Cararayan. Tnx.,public_safety
Concern lng re: pagtapon ng basura s ilog s LCC Mall.,waste_management
Concern lng re: mabaho ng poultry s residential area s Bicol Central Station.,sanitation
Magtatanong lang po regarding tumataas ang cases ng dengue sa Sabang?,health
"Grabe naman, kailan ang next job fair dito sa Triangulo! Ano na??",employment
"Jusko, walang tubig simula kanina nanaman sa Ateneo Avenue. Ilang araw na to.",utilities
GOOD DAY. WE ARE REQUESTING ASSISTANCE BECAUSE ILLEGAL JUMPER CONNECTION REPORT AT MABOLO.,utilities
Parang wala namang action. unfair labor practice sa trabaho pa rin sa San Francisco.,employment
"Shoutout sa LGU, grabe ang traffic ngayon sa Liboton. Please actionan agad.",traffic
Update po s nakatagilid na ng poste s Concepcion Grande? Wala pa action.,infrastructure
Please be informed that contractualization issue in the vicinity of Del Rosario.,employment
Good day. We are requesting assistance because akyat bahay incident report at Ateneo Avenue.,public_safety
Urgent: naghahanap ng trabaho d2 s LCC Mall.,employment
Anyone from city hall? livelihood program for mothers here in Pacol. So hassle.,employment
"Shoutout sa LGU, openings for construction workers sa Santa Cruz. Please actionan agad.",employment
"Sir/Ma'am, pa-check naman po ng Sabang, inom sa kalsada hanggang madaling araw po kasi.",public_safety
Magtatanong lang po regarding akyat bahay incident report sa UNC gate?,public_safety
Magtatanong lang po regarding bitak-bitak na ang pader sa Bagumbayan?,infrastructure
